index_100,brand,model,total_arsenic,inorganic_arsenic,lead,cadmium,mercury,aluminum,potassium,bisphenol_a,bisphenol_f,bisphenol_s,acrylamide,report_year,website_link,ingredient_list,palm_words,soy_words,has_palm_oil,has_soy,ingredient_array
111,Dr. Brown’s,GentlePro,4.4,0.0,0.0,0.0,0.0,148.0,6270000,0.0,0,0,0.0,2025,https://www.goodstartbaby.com/products/gentle-pro-infant-formula-powder?variant=49188795384117,"Ingredients: Whey Protein Concentrate (From Milk, Enzymatically Hydrolyzed, Reduced In Minerals), Vegetable Oils (Palm Olein, Soy, Coconut, High Oleic Safflower or High Oleic Sunflower), Lactose, Corn Maltodextrin, and Less Than 2% of: Potassium Hydroxide, Calcium Chloride, Potassium Phosphate, Calcium Phosphate, Choline Bitartrate, 2'-O-Fucosyllactose, Citric Acid, M. Alpina Oil, Schizochytrium Oil, Sodium Ascorbate, Magnesium Chloride, Sodium Citrate, Soy Lecithin, Taurine, Nucleotides (Cytidine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate, Adenosine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate), Inositol, Ferrous Sulfate, Alpha-Tocopheryl Acetate, Mixed Tocopherols, Ascorbyl Palmitate, Zinc Sulfate, Niacinamide, Calcium Pantothenate, B. lactis cultures, L-Carnitine, Copper Sulfate, Riboflavin, Thiamine Mononitrate, Vitamin A Acetate, Pyridoxine Hydrochloride, Manganese Sulfate, Potassium Iodide, Folic Acid, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12.","['palm olein', 'ascorbyl palmitate']","['soy', 'soy lecithin']",1,1,"['ingredients:\xa0whey protein concentrate', 'from milk', 'enzymatically hydrolyzed', 'reduced in minerals', 'vegetable oils', 'palm olein', 'soy', 'coconut', 'high oleic safflower or high oleic sunflower', 'lactose', 'corn maltodextrin', 'and less than 2% of: potassium hydroxide', 'calcium chloride', 'potassium phosphate', 'calcium phosphate', 'choline bitartrate', ""2'-o-fucosyllactose"", 'citric acid', 'm. alpina oil', 'schizochytrium oil', 'sodium ascorbate', 'magnesium chloride', 'sodium citrate', 'soy lecithin', 'taurine', 'nucleotides', ""cytidine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", ""adenosine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", 'inositol', 'ferrous sulfate', 'alpha-tocopheryl acetate', 'mixed tocopherols', 'ascorbyl palmitate', 'zinc sulfate', 'niacinamide', 'calcium pantothenate', '\xa0b. lactis cultures', 'l-carnitine', 'copper sulfate', 'riboflavin', 'thiamine mononitrate', 'vitamin a acetate', 'pyridoxine hydrochloride', 'manganese sulfate', 'potassium iodide', 'folic acid', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12']"
112,Dr. Brown’s,Good Start Soy-Ease Pro,9.9,7.9,2.3,4.3,0.5,4403.0,6806667,0.0,0,0,0.0,2026,https://www.goodstartbaby.com/products/soy-ease-pro-infant-formula-powder?variant=49188736008501,"Ingredients: Corn Syrup, Soy Protein Isolate, Palm Olein, Soy Oil, Coconut Oil, High Oleic (Safflower or Sunflower) Oil, and Less Than 2% of: Mortierella Alpina Oil, Schizochytrium Sp. Oil, Lutein, Fructooligosaccharide, Calcium Phosphate, Potassium Citrate, Potassium Chloride, Magnesium Chloride, Sodium Citrate, Ascorbic Acid, Choline Bitartrate, L-Methionine, Taurine, Ascorbyl Palmitate, Ferrous Sulfate, Inositol, Mixed Tocopherol Concentrate, Zinc Sulfate, Vitamin E (dl-Alpha Tocopheryl Acetate), L-Carnitine, Niacinamide, Calcium Pantothenate, Cupric Sulfate, Thiamine Hydrochloride, Vitamin A Palmitate, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Potassium Iodide, Potassium Hydroxide, Vitamin K (Phytonadione), Biotin, Sodium Selenite, Beta-Carotene, Vitamin D (Cholecalciferol), Cyanocobalamin, Monoglycerides, Soy Lecithin, Tribasic Calcium Phosphate, Calcium Carbonate, Manganese Sulfate, Potassium Bicarbonate","['palm olein', 'ascorbyl palmitate', 'vitamin a palmitate']","['soy protein isolate', 'soy oil', 'soy lecithin']",1,1,"['ingredients:\xa0corn syrup', 'soy protein isolate', 'palm olein', 'soy oil', 'coconut oil', 'high oleic', 'safflower or sunflower', 'oil', 'and less than 2% of:\xa0mortierella alpina\xa0oil', '\xa0schizochytrium sp.\xa0oil', 'lutein', 'fructooligosaccharide', 'calcium phosphate', 'potassium citrate', 'potassium chloride', 'magnesium chloride', 'sodium citrate', 'ascorbic acid', 'choline bitartrate', 'l-methionine', 'taurine', 'ascorbyl palmitate', 'ferrous sulfate', 'inositol', 'mixed tocopherol concentrate', 'zinc sulfate', 'vitamin e', 'dl-alpha tocopheryl acetate', 'l-carnitine', 'niacinamide', 'calcium pantothenate', 'cupric sulfate', 'thiamine hydrochloride', 'vitamin a palmitate', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'potassium iodide', 'potassium hydroxide', 'vitamin k', 'phytonadione', 'biotin', 'sodium selenite', 'beta-carotene', 'vitamin d', 'cholecalciferol', 'cyanocobalamin', 'monoglycerides', 'soy lecithin', 'tribasic calcium phosphate', 'calcium carbonate', 'manganese sulfate', 'potassium bicarbonate']"
113,Dr. Brown’s,SoothePro,9.3,8.1,0.0,0.0,0.0,280.0,6600000,0.0,0,0,0.0,2025,https://www.goodstartbaby.com/products/soothe-pro-infant-formula-powder?variant=49188804755765,"Ingredients: Corn Maltodextrin, Whey Protein Concentrate (From Milk, Enzymatically Hydrolyzed, Reduced in Minerals), Vegetable Oils (Palm Olein, Soy, Coconut, High Oleic Safflower or High Oleic Sunflower), and Less than 2% of: Potassium Hydroxide, Calcium Chloride, Potassium Phosphate, Calcium Phosphate, Citric Acid, Choline Bitartrate, 2'-O-Fucosyllactose, M. Alpina Oil, Schizochytrium Oil, Sodium Ascorbate, Magnesium Chloride, Sodium Citrate, Lactobacillus reuteri (Dsm 17938) Cultures, Soy Lecithin, Taurine, Nucleotides (Cytidine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate, Adenosine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate), Inositol, Ferrous Sulfate, Alpha-Tocopheryl Acetate, Ascorbyl Palmitate, Mixed Tocopherols, Zinc Sulfate, Niacinamide, Calcium Pantothenate, L-Carnitine, Copper Sulfate, Vitamin A Acetate, Riboflavin, Thiamine Mononitrate, Pyridoxine Hydrochloride, Manganese Sulfate, Potassium Iodide, Folic Acid, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Vitamin B12.","['palm olein', 'ascorbyl palmitate']","['soy', 'soy lecithin']",1,1,"['ingredients:\xa0corn maltodextrin', 'whey protein concentrate', 'from milk', 'enzymatically hydrolyzed', 'reduced in minerals', 'vegetable oils', 'palm olein', 'soy', 'coconut', 'high oleic safflower or high oleic sunflower', 'and less than 2% of: potassium hydroxide', 'calcium chloride', 'potassium phosphate', 'calcium phosphate', 'citric acid', 'choline bitartrate', ""2'-o-fucosyllactose"", 'm. alpina oil', 'schizochytrium oil', 'sodium ascorbate', 'magnesium chloride', 'sodium citrate', '\xa0lactobacillus reuteri', 'dsm 17938', 'cultures', 'soy lecithin', 'taurine', 'nucleotides', ""cytidine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", ""adenosine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", 'inositol', 'ferrous sulfate', 'alpha-tocopheryl acetate', 'ascorbyl palmitate', 'mixed tocopherols', 'zinc sulfate', 'niacinamide', 'calcium pantothenate', 'l-carnitine', 'copper sulfate', 'vitamin a acetate', 'riboflavin', 'thiamine mononitrate', 'pyridoxine hydrochloride', 'manganese sulfate', 'potassium iodide', 'folic acid', 'phylloquinone', 'biotin', 'sodium selenate', 'vitamin d3', 'vitamin b12']"
114,Earth’s Best,Organic Dairy,0.0,0.0,1.8,0.0,0.0,477.0,6375000,0.0,0,0,0.0,2025,https://www.earthsbest.com/products/dairy-infant-formula-23-2oz,"Organic lactose, organic nonfat milk, organic oils (organic palm or palm olein, organic soy, organic coconut, organic high oleic safflower oil or sunflower oil), organice whey protein concentrate, less than 1: of: mortierella alpina oil*, schizochytrium sp. oil **, fructooligosaccharides, lutein, l-carnitine, vitamin a palmitate, beta-carotene, vitamin d (cholecalciferol), vitamin e (dl-alpha tocopheryl acetate), mixed tocopherol concentrate, vitamin k (phyonadione), ascorbyl palmitate, thiamine hydrochloride, riboflavin, pyridoxine hydrochloride, cyanocobalamin, niacinamide, folic acid, calcium pantothenate, biotin, ascorbic acid, choline bitartrate, inositol, calcium carbonate, calcium chloride, calcium hydroxide, ferrous sulfate, zinc sulfate, manganese sulfate, cupric sulfate, magnesium phosphate, potassium bicarbonate, potassium chloride, potassium iodide, potassium hydroxide, potassium phosphate, sodium selenite, sodium citrate, taurine, organic soy lecithin, nucleotides (cytidine-5'-monophosphate, adenosine-5'-monophosphate, disodium uridine-5'-monophosphate, disodium guanosine-5'-monophosphate, disodium inosine-5'-monophosphate). ","['organic palm or palm olein', 'vitamin a palmitate', 'ascorbyl palmitate']","['organic soy', 'organic soy lecithin']",1,1,"['organic lactose', 'organic nonfat milk', 'organic oils', 'organic palm or palm olein', 'organic soy', 'organic coconut', 'organic high oleic safflower oil or sunflower oil', 'organice whey protein concentrate', 'less than 1: of: mortierella alpina oil*', 'schizochytrium sp. oil **', 'fructooligosaccharides', 'lutein', 'l-carnitine', 'vitamin a palmitate', 'beta-carotene', 'vitamin d', 'cholecalciferol', 'vitamin e', 'dl-alpha tocopheryl acetate', 'mixed tocopherol concentrate', 'vitamin k', 'phyonadione', 'ascorbyl palmitate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'cyanocobalamin', 'niacinamide', 'folic acid', 'calcium pantothenate', 'biotin', 'ascorbic acid', 'choline bitartrate', 'inositol', 'calcium carbonate', 'calcium chloride', 'calcium hydroxide', 'ferrous sulfate', 'zinc sulfate', 'manganese sulfate', 'cupric sulfate', 'magnesium phosphate', 'potassium bicarbonate', 'potassium chloride', 'potassium iodide', 'potassium hydroxide', 'potassium phosphate', 'sodium selenite', 'sodium citrate', 'taurine', 'organic soy lecithin', 'nucleotides', ""cytidine-5'-monophosphate"", ""adenosine-5'-monophosphate"", ""disodium uridine-5'-monophosphate"", ""disodium guanosine-5'-monophosphate"", ""disodium inosine-5'-monophosphate"", '\xa0']"
115,Earth’s Best,Organic Sensitivity,3.0,0.0,1.9,0.0,0.0,316.0,4956667,0.0,0,0,0.0,2026,https://www.earthsbest.com/products/sensitivity-infant-formula-23-2oz,"Organic glucose syrup solids, organic palm oil or palm olein, organic whey protein concentrate, organic milk protein concentrate, organic soy oil, organic coconut oil, organic high oleic (safflower or sunflower) oil, less than 1%: mortierella alpina oil*, schizochytrium sp. oil**, fructooligosaccharide (fos), lutein, l-carnitine, vitamin a palmitate, beta-carotene, vitamin d (cholecalciferol), vitamin k (phytonadione), mixed tocopherol concentrate, vitamin e (dl-alpha tocopheryl acetate), ascorbyl palmitate, thiamine hydrochloride, riboflavin, pyridoxine hydrochloride, cyanocobalamin, niacinamide, folic acid, calcium pantothenate, biotin, ascorbic acid, choline chloride, inositol, calcium chloride, calcium hydroxide, calcium phosphate, ferrous sulfate, zinc sulfate, manganese sulfate, cupric sulfate, magnesium phosphate, potassium bicarbonate, potassium chloride, potassium iodide, potassium hydroxide, sodium selenite, sodium citrate, taurine, organic soy lecithin, nucleotides (adenosine-5’-monophosphate, cytidine-5’-monophosphate, disodium guanosine-5’-monophosphate, disodium inosine-5’-monophosphate, disodium uridine-5’-monophosphate).","['organic palm oil or palm olein', 'vitamin a palmitate', 'ascorbyl palmitate']","['\xa0organic soy oil', 'organic soy lecithin']",1,1,"['organic glucose syrup solids', 'organic palm oil or palm olein', 'organic whey protein concentrate', 'organic milk protein concentrate', '\xa0organic soy oil', 'organic coconut oil', 'organic high oleic', 'safflower or sunflower', 'oil', 'less than 1%: mortierella alpina oil*', 'schizochytrium sp. oil**', 'fructooligosaccharide', 'fos', 'lutein', 'l-carnitine', 'vitamin a palmitate', 'beta-carotene', 'vitamin d', 'cholecalciferol', 'vitamin k', 'phytonadione', 'mixed tocopherol concentrate', 'vitamin e', 'dl-alpha tocopheryl acetate', 'ascorbyl palmitate', 'thiamine hydrochloride', 'riboflavin', 'pyridoxine hydrochloride', 'cyanocobalamin', 'niacinamide', 'folic acid', 'calcium pantothenate', 'biotin', 'ascorbic acid', 'choline chloride', 'inositol', 'calcium chloride', 'calcium hydroxide', 'calcium phosphate', 'ferrous sulfate', 'zinc sulfate', 'manganese sulfate', 'cupric sulfate', 'magnesium phosphate', 'potassium bicarbonate', 'potassium chloride', 'potassium iodide', 'potassium hydroxide', 'sodium selenite', 'sodium citrate', 'taurine', 'organic soy lecithin', 'nucleotides', 'adenosine-5’-monophosphate', 'cytidine-5’-monophosphate', 'disodium guanosine-5’-monophosphate', 'disodium inosine-5’-monophosphate', 'disodium uridine-5’-monophosphate', '']"
116,EleCare,Hypoallergenic,23.9,19.7,3.0,0.0,0.0,1218.0,7335000,0.0,0,0,0.0,2025,https://www.elecare.com/product-information/elecare,"Corn Syrup Solids (55%), High Oleic Safflower Oil (9%), Medium Chain Triglycerides (8%), Soy Oil (7%), L-Glutamine (2%). Less than 2% of: Schizochytrium Sp. Oil*, M. Alpina Oil†, L-Asparagine, L-Leucine, L-Lysine, DATEM, Calcium Phosphate, L-Valine, Potassium Phosphate, L-Isoleucine, L-Arginine, L-Phenylalanine, L-Tyrosine, L-Threonine, Potassium Citrate, Sodium Citrate, L-Proline, L-Serine, L-Alanine, Glycine, L-Histidine, L-Methionine, Ascorbic Acid, Magnesium Chloride, Calcium Carbonate, L-Cystine Dihydrochloride, L-Tryptophan, Salt, Choline Chloride, Inositol, Ferrous Sulfate, Taurine, Ascorbyl Palmitate, Zinc Sulfate, dl-Alpha-Tocopheryl Acetate, L-Carnitine, Niacinamide, Calcium Pantothenate, Thiamine Hydrochloride, Copper Sulfate, Manganese Sulfate, Vitamin A Palmitate, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Beta-Carotene, Biotin, Phylloquinone, Chromium Chloride, Potassium Iodide, Sodium Selenate, Sodium Molybdate, Vitamin D3, and Vitamin B12.","['ascorbyl palmitate', 'vitamin a palmitate']",['soy oil'],0,1,"['corn syrup solids', '55%', 'high oleic safflower oil', '9%', 'medium chain triglycerides', '8%', 'soy oil', '7%', 'l-glutamine', '2%', 'less than 2% of: schizochytrium sp. oil*', 'm. alpina oil†', 'l-asparagine', 'l-leucine', 'l-lysine', 'datem', 'calcium phosphate', 'l-valine', 'potassium phosphate', 'l-isoleucine', 'l-arginine', 'l-phenylalanine', 'l-tyrosine', 'l-threonine', 'potassium citrate', 'sodium citrate', 'l-proline', 'l-serine', 'l-alanine', 'glycine', 'l-histidine', 'l-methionine', 'ascorbic acid', 'magnesium chloride', 'calcium carbonate', 'l-cystine dihydrochloride', 'l-tryptophan', 'salt', 'choline chloride', 'inositol', 'ferrous sulfate', 'taurine', 'ascorbyl palmitate', 'zinc sulfate', 'dl-alpha-tocopheryl acetate', 'l-carnitine', 'niacinamide', 'calcium pantothenate', 'thiamine hydrochloride', 'copper sulfate', 'manganese sulfate', 'vitamin a palmitate', 'riboflavin', 'pyridoxine hydrochloride', 'folic acid', 'beta-carotene', 'biotin', 'phylloquinone', 'chromium chloride', 'potassium iodide', 'sodium selenate', 'sodium molybdate', 'vitamin d3', 'and vitamin b12']"
117,Enfamil,24 Ready to Feed,0.7,0.8,0.4,0.0,0.0,162.0,1140000,0.0,0,0,0.0,2026,https://www.enfamil.com/products/enfamil-24-calorie-formula/liquid-2-fl-oz-2-fl-oz-6-bottles/,"Water, Nonfat Milk, Lactose, Vegetable Oil (contains one or more of the following: Palm Olein Oil, Coconut Oil, Soy Oil, High Oleic Sunflower Oil), and less than 2%: Whey Protein Concentrate, Galactooligosaccharides*, Polydextrose*, Mortierella Alpina Oil†, Schizochytrium Sp. Oil‡, Potassium Citrate, Calcium Phosphate, Calcium Chloride, Magnesium Phosphate, Sodium Chloride, Calcium Carbonate, Ferrous Sulfate, Sodium Citrate, Zinc Sulfate, Cupric Sulfate, Manganese Sulfate, Potassium Iodide, Sodium Selenite, Mono- and Diglycerides, Ascorbic Acid, Sodium Ascorbate, Vitamin E Acetate, Niacinamide, Calcium Pantothenate, Vitamin A Palmitate, Riboflavin, Thiamin Hydrochloride, Vitamin B6 Hydrochloride, Folic Acid, Vitamin K1, Vitamin B12, Vitamin D3, Biotin, Soy Lecithin, Carrageenan, Choline Chloride, Inositol, Nucleotides (Cytidine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate, Adenosine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate), Taurine, L-carnitine.","['contains one or more of the following:\xa0palm olein oil', 'vitamin a palmitate']","['soy oil', '\xa0soy lecithin']",1,1,"['water', '\xa0nonfat milk', 'lactose', '\xa0vegetable oil\xa0', 'contains one or more of the following:\xa0palm olein oil', 'coconut oil', 'soy oil', 'high oleic sunflower oil', 'and less than 2%:\xa0whey protein concentrate', '\xa0galactooligosaccharides*', 'polydextrose*', '\xa0mortierella alpina oil†', 'schizochytrium sp. oil‡', '\xa0potassium citrate', '\xa0calcium\xa0phosphate', '\xa0calcium\xa0chloride', 'magnesium phosphate', 'sodium chloride', '\xa0calcium\xa0carbonate', '\xa0ferrous sulfate', 'sodium citrate', 'zinc sulfate', 'cupric sulfate', 'manganese sulfate', 'potassium iodide', 'sodium selenite', '\xa0mono- and diglycerides', '\xa0ascorbic acid', 'sodium ascorbate', 'vitamin e acetate', 'niacinamide', '\xa0calcium\xa0pantothenate', 'vitamin a palmitate', 'riboflavin', 'thiamin hydrochloride', 'vitamin b6 hydrochloride', 'folic acid', 'vitamin k1', 'vitamin b12', 'vitamin d3', 'biotin', '\xa0soy lecithin', 'carrageenan', '\xa0choline\xa0chloride', '\xa0inositol', '\xa0nucleotides', ""cytidine 5'-monophosphate"", ""disodium uridine 5'-monophosphate"", ""adenosine 5'-monophosphate"", ""disodium guanosine 5'-monophosphate"", '\xa0taurine', 'l-carnitine']"
118,Enfamil,A.R.,2.3,0.0,1.5,2.3,0.0,215.0,5940000,0.0,0,0,0.0,2025,https://www.enfamil.com/products/enfamil-ar-infant-formula/powder-tub-19-5-oz-tub/,"Nonfat Milk, Vegetable Oil (contains one or more of the following: Palm Olein Oil, Coconut Oil, Soy Oil, and High Oleic Sunflower Oil), Rice Starch, Lactose, Maltodextrin, Galactooligosaccharides*, Polydextrose*, and less than 1%: Mortierella Alpina Oil†, Schizochytrium Sp. Oil‡, Calcium Carbonate, Ferrous Sulfate, Zinc Sulfate, Sodium Citrate, Potassium Chloride, Magnesium Oxide, Potassium Citrate, Potassium Iodide, Cupric Sulfate, Manganese Sulfate, Sodium Selenite, Choline Chloride, Ascorbic Acid, Niacinamide, Calcium Pantothenate, Vitamin D3, Riboflavin, Thiamin Hydrochloride, Vitamin B6 Hydrochloride, Folic Acid, Vitamin K1, Biotin, Vitamin B12, Inositol, Vitamin E Acetate, Vitamin A Palmitate, Taurine, L-carnitine.","['contains one or more of the following:\xa0palm olein oil', 'vitamin a palmitate']",['soy oil'],1,1,"['nonfat milk', '\xa0vegetable oil\xa0', 'contains one or more of the following:\xa0palm olein oil', 'coconut oil', 'soy oil', 'and high oleic sunflower oil', '\xa0rice starch', '\xa0lactose', '\xa0maltodextrin', '\xa0galactooligosaccharides*', 'polydextrose*', '\xa0and less than 1%:\xa0mortierella alpina oil†', 'schizochytrium sp. oil‡', '\xa0calcium\xa0carbonate', '\xa0ferrous sulfate', 'zinc sulfate', '\xa0sodium citrate', '\xa0potassium chloride', 'magnesium oxide', 'potassium citrate', 'potassium iodide', 'cupric sulfate', 'manganese sulfate', 'sodium selenite', '\xa0choline\xa0chloride', '\xa0ascorbic acid', 'niacinamide', '\xa0calcium\xa0pantothenate', 'vitamin d3', 'riboflavin', 'thiamin hydrochloride', 'vitamin b6 hydrochloride', 'folic acid', 'vitamin k1', 'biotin', 'vitamin b12', '\xa0inositol', '\xa0vitamin e acetate', 'vitamin a palmitate', '\xa0taurine', 'l-carnitine']"
119,Enfamil,Concentrated,0.7,0.0,0.6,0.7,0.0,,1713333,0.0,0,0,0.0,2026,https://www.walmart.com/ip/Enfamil-Concentrated-Liquid-Baby-Formula-with-Iron-13-fl-oz-Can/16940595,"WATER, NONFAT MILK, LACTOSE, VEGETABLE OIL (PALM OLEIN, SOY, COCONUT AND HIGH OLEIC SUNFLOWER OILS) AND LESS THAN 2%: GALACTOOLIGOSACCHARIDES*, POLYDEXTROSE*, MORTIERELLA ALPINA OIL†, CRYPTHECODINIUM COHNII OIL‡, WHEY PROTEIN CONCENTRATE, POTASSIUM CITRATE, CALCIUM CARBONATE, CALCIUM PHOSPHATE, MAGNESIUM PHOSPHATE, CALCIUM CHLORIDE, SODIUM CHLORIDE, FERROUS SULFATE, SODIUM CITRATE, ZINC SULFATE, CUPRIC SULFATE, MANGANESE SULFATE, POTASSIUM IODIDE, SODIUM SELENITE, SOY LECITHIN, MONO- AND DIGLYCERIDES, ASCORBIC ACID, SODIUM ASCORBATE, VITAMIN E ACETATE, NIACINAMIDE, CALCIUM PANTOTHENATE, VITAMIN A PALMITATE, THIAMIN HYDROCHLORIDE, RIBOFLAVIN, VITAMIN B6 HYDROCHLORIDE, FOLIC ACID, VITAMIN K1, BIOTIN, VITAMIN D3, VITAMIN B12, CHOLINE CHLORIDE, CARRAGEENAN, INOSITOL, NUCLEOTIDES (CYTIDINE 5’ MONOPHOSPHATE, DISODIUM URIDINE 5’-MONOPHOSPHATE, ADENOSINE 5’-MONOPHOSPHATE, DISODIUM GUANOSINE 5’-MONOPHOSPHATE), TAURINE, L-CARNITINE.","['palm olein', 'vitamin a palmitate']","['soy', 'soy lecithin']",1,1,"['water', 'nonfat milk', 'lactose', 'vegetable oil', 'palm olein', 'soy', 'coconut and high oleic sunflower oils', 'and less than 2%: galactooligosaccharides*', 'polydextrose*', 'mortierella alpina oil†', 'crypthecodinium cohnii oil‡', 'whey protein concentrate', 'potassium citrate', 'calcium carbonate', 'calcium phosphate', 'magnesium phosphate', 'calcium chloride', 'sodium chloride', 'ferrous sulfate', 'sodium citrate', 'zinc sulfate', 'cupric sulfate', 'manganese sulfate', 'potassium iodide', 'sodium selenite', 'soy lecithin', 'mono- and diglycerides', 'ascorbic acid', 'sodium ascorbate', 'vitamin e acetate', 'niacinamide', 'calcium pantothenate', 'vitamin a palmitate', 'thiamin hydrochloride', 'riboflavin', 'vitamin b6 hydrochloride', 'folic acid', 'vitamin k1', 'biotin', 'vitamin d3', 'vitamin b12', 'choline chloride', 'carrageenan', 'inositol', 'nucleotides', 'cytidine 5’ monophosphate', 'disodium uridine 5’-monophosphate', 'adenosine 5’-monophosphate', 'disodium guanosine 5’-monophosphate', 'taurine', 'l-carnitine']"
120,Enfamil,Enspire Optimum,0.0,0.0,0.0,2.3,0.0,0.0,5805000,0.0,0,0,0.0,2025,https://www.enfamil.com/products/enfamil-optimum-infant-formula/powder-tub-20-5-oz-tub/,"Nonfat Milk, Lactose, Vegetable Oil (contains one or more of the following: Palm Olein Oil, Coconut Oil, Soy Oil, High Oleic Sunflower Oil), Whey Protein Concentrate*, and less than 2%: Lacto-N-neotetraose†, 2'-Fucosyllactose†, Lactoferrin, Mortierella Alpina Oil‡, Schizochytrium Sp. Oil§, Calcium Carbonate, Calcium Phosphate, Cupric Sulfate, Ferrous Sulfate, Magnesium Oxide, Manganese Sulfate, Potassium Chloride, Potassium Citrate, Potassium Iodide, Sodium Chloride, Sodium Selenite, Zinc Sulfate, Soy Lecithin, Choline Chloride, Inositol, Ascorbic Acid, Biotin, Calcium Pantothenate, Folic Acid, Niacinamide, Riboflavin, Thiamin Hydrochloride, Vitamin B12, Vitamin B6 Hydrochloride, Vitamin D3, Vitamin K1, Vitamin E Acetate, Vitamin A Palmitate, Taurine, L-carnitine.","['contains one or more of the following:\xa0palm olein oil', 'vitamin a palmitate']","['soy oil', '\xa0soy lecithin']",1,1,"['nonfat milk', 'lactose', '\xa0vegetable oil\xa0', 'contains one or more of the following:\xa0palm olein oil', 'coconut oil', 'soy oil', 'high oleic sunflower oil', '\xa0whey protein concentrate*', '\xa0and less than 2%:\xa0lacto-n-neotetraose†', ""2'-fucosyllactose†"", '\xa0lactoferrin', '\xa0mortierella alpina oil‡', 'schizochytrium sp. oil§', '\xa0calcium\xa0carbonate', '\xa0calcium\xa0phosphate', 'cupric sulfate', 'ferrous sulfate', 'magnesium oxide', 'manganese sulfate', 'potassium chloride', 'potassium citrate', 'potassium iodide', 'sodium chloride', 'sodium selenite', 'zinc sulfate', '\xa0soy lecithin', '\xa0choline\xa0chloride', '\xa0inositol', '\xa0ascorbic acid', 'biotin', '\xa0calcium\xa0pantothenate', 'folic acid', 'niacinamide', 'riboflavin', 'thiamin hydrochloride', 'vitamin b12', 'vitamin b6 hydrochloride', 'vitamin d3', 'vitamin k1', 'vitamin e acetate', 'vitamin a palmitate', '\xa0taurine', 'l-carnitine']"
121,Enfamil,Gentlease,3.7,0.0,1.5,3.6,0.0,1480.0,7425000,0.0,0,0,0.0,2025,https://www.enfamil.com/products/enfamil-gentlease-formula/powder-can-19-9-oz-can/,"Corn Syrup Solids, Partially Hydrolyzed Nonfat Milk and Whey Protein Concentrate Solids (Soy), Vegetable Oil (contains one or more of the following: Palm Olein Oil, Soy Oil, Coconut Oil, And High Oleic Sunflower Oil), and less than 2%: Mortierella Alpina Oil*, Schizochytrium Sp. Oil†, Vitamin A Palmitate, Vitamin D3, Vitamin E Acetate, Vitamin K1, Thiamin Hydrochloride, Riboflavin, Vitamin B6 Hydrochloride, Vitamin B12, Niacinamide, Folic Acid, Calcium Pantothenate, Biotin, Ascorbic Acid, Choline Chloride, Inositol, Calcium Carbonate, Calcium Phosphate, Magnesium Phosphate, Ferrous Sulfate, Zinc Sulfate, Manganese Sulfate, Cupric Sulfate, Sodium Selenite, Sodium Citrate, Potassium Chloride, Potassium Iodide, Taurine, L-carnitine.","['contains one or more of the following:\xa0palm olein oil', '\xa0vitamin a palmitate']","['soy', 'soy oil']",1,1,"['corn syrup solids', '\xa0partially hydrolyzed nonfat milk and whey protein concentrate solids', 'soy', '\xa0vegetable oil\xa0', 'contains one or more of the following:\xa0palm olein oil', 'soy oil', 'coconut oil', 'and high oleic sunflower oil', 'and less than 2%:\xa0mortierella alpina oil*', 'schizochytrium sp. oil†', '\xa0vitamin a palmitate', 'vitamin d3', 'vitamin e acetate', 'vitamin k1', 'thiamin hydrochloride', 'riboflavin', 'vitamin b6 hydrochloride', 'vitamin b12', 'niacinamide', 'folic acid', '\xa0calcium\xa0pantothenate', 'biotin', 'ascorbic acid', '\xa0choline\xa0chloride', '\xa0inositol', '\xa0calcium\xa0carbonate', '\xa0calcium\xa0phosphate', 'magnesium phosphate', 'ferrous sulfate', 'zinc sulfate', 'manganese sulfate', 'cupric sulfate', 'sodium selenite', '\xa0sodium citrate', '\xa0potassium chloride', 'potassium iodide', '\xa0taurine', 'l-carnitine']"
